rule;description;status;date_added;date_removed;filename;projectname
57;Source files should have a sufficient density of comment lines;CLOSED;2-11-2018;6-3-2018;airflow/airflow/contrib/operators/kubernetes_pod_operator.py;airflow
14;Docstrings should be defined;OPEN;2-11-2018;;airflow/airflow/contrib/operators/kubernetes_pod_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;2-11-2018;;airflow/airflow/contrib/operators/kubernetes_pod_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;2-11-2018;;airflow/airflow/contrib/operators/kubernetes_pod_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;CLOSED;9-9-2017;4-22-18;airflow/airflow/contrib/operators/mlengine_operator.py;airflow
14;Docstrings should be defined;OPEN;9-9-2017;;airflow/airflow/contrib/operators/mlengine_operator.py;airflow
40;Functions should not contain too many return statements;OPEN;9-9-2017;;airflow/airflow/contrib/operators/mlengine_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;9-9-2017;;airflow/airflow/contrib/operators/mlengine_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;9-9-2017;;airflow/airflow/contrib/operators/mlengine_operator.py;airflow
41;"Collapsible ""if"" statements should be merged";OPEN;4-22-18;;airflow/airflow/contrib/operators/mlengine_operator.py;airflow
14;Docstrings should be defined;OPEN;6-10-2018;;airflow/airflow/contrib/operators/mongo_to_s3.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;6-10-2018;;airflow/airflow/contrib/operators/mongo_to_s3.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;6-10-2018;;airflow/airflow/contrib/operators/mongo_to_s3.py;airflow
14;Docstrings should be defined;OPEN;2-28-16;;airflow/airflow/contrib/operators/mysql_to_gcs.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;2-28-16;;airflow/airflow/contrib/operators/mysql_to_gcs.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;2-28-16;;airflow/airflow/contrib/operators/mysql_to_gcs.py;airflow
418;Too many positional arguments for function call;CLOSED;12-2-2017;4-22-18;airflow/airflow/contrib/operators/mysql_to_gcs.py;airflow
29;Cognitive Complexity of functions should not be too high;CLOSED;3-11-2018;6-3-2018;airflow/airflow/contrib/operators/mysql_to_gcs.py;airflow
14;Docstrings should be defined;CLOSED;4-22-18;6-3-2018;airflow/airflow/contrib/operators/mysql_to_gcs.py;airflow
390;Method hidden by attribute of super class;CLOSED;4-22-18;6-3-2018;airflow/airflow/contrib/operators/mysql_to_gcs.py;airflow
49;Variables should not be self-assigned;OPEN;6-3-2018;;airflow/airflow/contrib/operators/mysql_to_gcs.py;airflow
14;Docstrings should be defined;OPEN;9-9-2018;;airflow/airflow/contrib/operators/oracle_to_azure_data_lake_transfer.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;9-9-2018;;airflow/airflow/contrib/operators/oracle_to_azure_data_lake_transfer.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;9-9-2018;;airflow/airflow/contrib/operators/oracle_to_azure_data_lake_transfer.py;airflow
14;Docstrings should be defined;OPEN;9-9-2018;;airflow/airflow/contrib/operators/oracle_to_oracle_transfer.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;9-9-2018;;airflow/airflow/contrib/operators/oracle_to_oracle_transfer.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;9-9-2018;;airflow/airflow/contrib/operators/oracle_to_oracle_transfer.py;airflow
14;Docstrings should be defined;OPEN;12-2-2017;;airflow/airflow/contrib/operators/postgres_to_gcs_operator.py;airflow
40;Functions should not contain too many return statements;OPEN;12-2-2017;;airflow/airflow/contrib/operators/postgres_to_gcs_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;12-2-2017;;airflow/airflow/contrib/operators/postgres_to_gcs_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;12-2-2017;;airflow/airflow/contrib/operators/postgres_to_gcs_operator.py;airflow
14;Docstrings should be defined;OPEN;9-16-18;;airflow/airflow/contrib/operators/postgres_to_gcs_operator.py;airflow
14;Docstrings should be defined;OPEN;9-9-2017;;airflow/airflow/contrib/operators/pubsub_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;9-9-2017;;airflow/airflow/contrib/operators/pubsub_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;9-9-2017;;airflow/airflow/contrib/operators/pubsub_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;2-11-2018;;airflow/airflow/contrib/operators/pubsub_operator.py;airflow
14;Docstrings should be defined;OPEN;6-3-2018;;airflow/airflow/contrib/operators/qubole_check_operator.py;airflow
41;"Collapsible ""if"" statements should be merged";OPEN;6-3-2018;;airflow/airflow/contrib/operators/qubole_check_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;6-3-2018;;airflow/airflow/contrib/operators/qubole_check_operator.py;airflow
14;Docstrings should be defined;OPEN;1-24-16;;airflow/airflow/contrib/operators/qubole_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;1-24-16;;airflow/airflow/contrib/operators/qubole_operator.py;airflow
50;Lines should not be too long;CLOSED;3-6-2016;6-5-2016;airflow/airflow/contrib/operators/qubole_operator.py;airflow
50;Lines should not be too long;CLOSED;6-5-2016;8-27-16;airflow/airflow/contrib/operators/qubole_operator.py;airflow
14;Docstrings should be defined;OPEN;9-16-18;;airflow/airflow/contrib/operators/s3_copy_object_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;9-16-18;;airflow/airflow/contrib/operators/s3_copy_object_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;9-16-18;;airflow/airflow/contrib/operators/s3_copy_object_operator.py;airflow
14;Docstrings should be defined;OPEN;9-16-18;;airflow/airflow/contrib/operators/s3_delete_objects_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;9-16-18;;airflow/airflow/contrib/operators/s3_delete_objects_operator.py;airflow
14;Docstrings should be defined;OPEN;4-22-18;;airflow/airflow/contrib/operators/s3_list_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;4-22-18;;airflow/airflow/contrib/operators/s3_list_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;9-9-2018;;airflow/airflow/contrib/operators/s3_list_operator.py;airflow
14;Docstrings should be defined;OPEN;4-22-18;;airflow/airflow/contrib/operators/s3_to_gcs_operator.py;airflow
29;Cognitive Complexity of functions should not be too high;OPEN;4-22-18;;airflow/airflow/contrib/operators/s3_to_gcs_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;4-22-18;;airflow/airflow/contrib/operators/s3_to_gcs_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;4-22-18;;airflow/airflow/contrib/operators/s3_to_gcs_operator.py;airflow
14;Docstrings should be defined;OPEN;12-2-2018;;airflow/airflow/contrib/operators/s3_to_gcs_transfer_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;12-2-2018;;airflow/airflow/contrib/operators/s3_to_gcs_transfer_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;12-2-2018;;airflow/airflow/contrib/operators/s3_to_gcs_transfer_operator.py;airflow
14;Docstrings should be defined;OPEN;10-21-18;;airflow/airflow/contrib/operators/s3_to_sftp_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;10-21-18;;airflow/airflow/contrib/operators/s3_to_sftp_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;10-21-18;;airflow/airflow/contrib/operators/s3_to_sftp_operator.py;airflow
14;Docstrings should be defined;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_base_operator.py;airflow
40;Functions should not contain too many return statements;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_base_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_base_operator.py;airflow
50;Lines should not be too long;CLOSED;11-11-2018;12-16-18;airflow/airflow/contrib/operators/sagemaker_endpoint_config_operator.py;airflow
14;Docstrings should be defined;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_endpoint_config_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_endpoint_config_operator.py;airflow
50;Lines should not be too long;CLOSED;11-11-2018;12-16-18;airflow/airflow/contrib/operators/sagemaker_endpoint_operator.py;airflow
14;Docstrings should be defined;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_endpoint_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_endpoint_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_endpoint_operator.py;airflow
50;Lines should not be too long;CLOSED;11-11-2018;12-16-18;airflow/airflow/contrib/operators/sagemaker_model_operator.py;airflow
14;Docstrings should be defined;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_model_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_model_operator.py;airflow
50;Lines should not be too long;CLOSED;11-11-2018;12-16-18;airflow/airflow/contrib/operators/sagemaker_training_operator.py;airflow
14;Docstrings should be defined;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_training_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_training_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_training_operator.py;airflow
50;Lines should not be too long;CLOSED;11-11-2018;12-16-18;airflow/airflow/contrib/operators/sagemaker_transform_operator.py;airflow
14;Docstrings should be defined;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_transform_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_transform_operator.py;airflow
50;Lines should not be too long;CLOSED;11-11-2018;12-16-18;airflow/airflow/contrib/operators/sagemaker_tuning_operator.py;airflow
14;Docstrings should be defined;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_tuning_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sagemaker_tuning_operator.py;airflow
14;Docstrings should be defined;OPEN;6-3-2018;;airflow/airflow/contrib/operators/segment_track_event_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;6-3-2018;;airflow/airflow/contrib/operators/segment_track_event_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;6-3-2018;;airflow/airflow/contrib/operators/segment_track_event_operator.py;airflow
276;Access of nonexistent member;OPEN;6-3-2018;;airflow/airflow/contrib/operators/segment_track_event_operator.py;airflow
14;Docstrings should be defined;OPEN;9-9-2017;;airflow/airflow/contrib/operators/sftp_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;9-9-2017;;airflow/airflow/contrib/operators/sftp_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;9-9-2017;;airflow/airflow/contrib/operators/sftp_operator.py;airflow
24;"Control flow statements ""if"", ""for"", ""while"", ""try"" and ""with"" should not be nested too deeply";OPEN;12-16-18;;airflow/airflow/contrib/operators/sftp_operator.py;airflow
29;Cognitive Complexity of functions should not be too high;OPEN;12-16-18;;airflow/airflow/contrib/operators/sftp_operator.py;airflow
14;Docstrings should be defined;OPEN;10-21-18;;airflow/airflow/contrib/operators/sftp_to_s3_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;10-21-18;;airflow/airflow/contrib/operators/sftp_to_s3_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;10-21-18;;airflow/airflow/contrib/operators/sftp_to_s3_operator.py;airflow
14;Docstrings should be defined;OPEN;4-22-18;;airflow/airflow/contrib/operators/slack_webhook_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;4-22-18;;airflow/airflow/contrib/operators/slack_webhook_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;4-22-18;;airflow/airflow/contrib/operators/slack_webhook_operator.py;airflow
14;Docstrings should be defined;OPEN;4-22-18;;airflow/airflow/contrib/operators/snowflake_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;4-22-18;;airflow/airflow/contrib/operators/snowflake_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;4-22-18;;airflow/airflow/contrib/operators/snowflake_operator.py;airflow
14;Docstrings should be defined;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sns_publish_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;11-11-2018;;airflow/airflow/contrib/operators/sns_publish_operator.py;airflow
14;Docstrings should be defined;OPEN;2-11-2018;;airflow/airflow/contrib/operators/spark_jdbc_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;2-11-2018;;airflow/airflow/contrib/operators/spark_jdbc_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;2-11-2018;;airflow/airflow/contrib/operators/spark_jdbc_operator.py;airflow
58;Source files should not have any duplicated blocks;OPEN;2-11-2018;;airflow/airflow/contrib/operators/spark_jdbc_operator.py;airflow
14;Docstrings should be defined;OPEN;7-15-16;;airflow/airflow/contrib/operators/spark_sql_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;7-15-16;;airflow/airflow/contrib/operators/spark_sql_operator.py;airflow
56;Lines should have sufficient coverage by tests;OPEN;7-15-16;;airflow/airflow/contrib/operators/spark_sql_operator.py;airflow
50;Lines should not be too long;CLOSED;5-5-2017;6-3-2018;airflow/airflow/contrib/operators/spark_sql_operator.py;airflow
14;Docstrings should be defined;OPEN;3-5-2017;;airflow/airflow/contrib/operators/spark_submit_operator.py;airflow
46;Functions, methods and lambdas should not have too many parameters;OPEN;3-5-2017;;airflow/airflow/contrib/operators/spark_submit_operator.py;airflow
